phase,quad_type,cell_x,cell_y,nivel,n_ciclones_contrib,n_ciclones,taxa_contagem_media,taxa_acumulada_media,cell_center_x_km,cell_center_y_km
decay,fixed,-2,7,q99,305,1699,0.04117460402210598,0.7371990527878536,-150.0,750.0
decay,fixed,-2,8,15_6,483,1699,0.1011087013664789,1.7487823049506468,-150.0,850.0
decay,fixed,-2,8,20_0,55,1699,0.005372872803670639,0.11202242155795959,-150.0,850.0
decay,fixed,-2,8,25_0,2,1699,7.254609414566709e-05,0.001984853893451139,-150.0,850.0
decay,fixed,-2,8,b90,1254,1699,0.30714842283354904,4.215127438870566,-150.0,850.0
decay,fixed,-2,8,b95,989,1699,0.18653983226885446,2.7393115398037087,-150.0,850.0
decay,fixed,-2,8,b99,682,1699,0.07842770705082985,1.247831907766157,-150.0,850.0
decay,fixed,-2,8,q90,948,1699,0.22495412107658222,3.2369166754481458,-150.0,850.0
decay,fixed,-2,8,q95,682,1699,0.125935032539448,1.940470678197635,-150.0,850.0
decay,fixed,-2,8,q99,237,1699,0.029036867538879737,0.499191077490026,-150.0,850.0
decay,fixed,-2,9,15_6,437,1699,0.07946073113321793,1.361607786403672,-150.0,950.0
decay,fixed,-2,9,20_0,37,1699,0.0027830950923596553,0.05788509693414968,-150.0,950.0
decay,fixed,-2,9,b90,1216,1699,0.2738130626435434,3.6474678144212986,-150.0,950.0
decay,fixed,-2,9,b95,946,1699,0.15956201596951816,2.270497359823824,-150.0,950.0
decay,fixed,-2,9,b99,623,1699,0.06442192098296387,0.9805109919184722,-150.0,950.0
decay,fixed,-2,9,q90,906,1699,0.19459205029064697,2.7218087296999816,-150.0,950.0
decay,fixed,-2,9,q95,623,1699,0.1069314047449791,1.583628777384728,-150.0,950.0
decay,fixed,-2,9,q99,184,1699,0.021404232810867455,0.3527422639337385,-150.0,950.0
decay,fixed,-2,10,15_6,394,1699,0.06079969349260836,1.037290161568304,-150.0,1050.0
decay,fixed,-2,10,20_0,27,1699,0.0015774805287993186,0.032797986085431906,-150.0,1050.0
decay,fixed,-2,10,b90,1191,1699,0.2482897923575982,3.1859313491571553,-150.0,1050.0
decay,fixed,-2,10,b95,920,1699,0.1377134439657492,1.8882072126140659,-150.0,1050.0
decay,fixed,-2,10,b99,576,1699,0.052617207478309114,0.7746524109019947,-150.0,1050.0
decay,fixed,-2,10,q90,862,1699,0.17039348512248842,2.293583492527989,-150.0,1050.0
decay,fixed,-2,10,q95,576,1699,0.0883849204502887,1.2681565099799676,-150.0,1050.0
decay,fixed,-2,10,q99,174,1699,0.016326261185725232,0.2634345520456202,-150.0,1050.0
decay,fixed,-1,-12,15_6,49,1699,0.0011171942726817537,0.019146093635197682,-50.0,-1150.0
decay,fixed,-1,-12,20_0,2,1699,8.561185724222804e-05,0.0018649109677050379,-50.0,-1150.0
decay,fixed,-1,-12,b90,273,1699,0.005022994977045992,0.07110496564971146,-50.0,-1150.0
decay,fixed,-1,-12,b95,154,1699,0.0025046434653523274,0.038096328254146425,-50.0,-1150.0
decay,fixed,-1,-12,b99,79,1699,0.0009262433452939648,0.015371471503800957,-50.0,-1150.0
decay,fixed,-1,-12,q90,138,1699,0.002996291982699809,0.044918474042772764,-50.0,-1150.0
decay,fixed,-1,-12,q95,79,1699,0.001704125516542127,0.027113024582586378,-50.0,-1150.0
decay,fixed,-1,-12,q99,16,1699,0.0004045063307186795,0.0073256233350417945,-50.0,-1150.0
decay,fixed,-1,-11,15_6,285,1699,0.0364744042140268,0.6358100142654336,-50.0,-1050.0
decay,fixed,-1,-11,20_0,33,1699,0.0031877635661816494,0.07065437203406336,-50.0,-1050.0
decay,fixed,-1,-11,25_0,6,1699,0.00019314709332425925,0.005054855879663153,-50.0,-1050.0
decay,fixed,-1,-11,b90,898,1699,0.1466094918488324,2.1047254183355606,-50.0,-1050.0
decay,fixed,-1,-11,b95,611,1699,0.07980080375367986,1.233187933141947,-50.0,-1050.0
decay,fixed,-1,-11,b99,381,1699,0.0324798824751656,0.5485258294870352,-50.0,-1050.0
decay,fixed,-1,-11,q90,582,1699,0.09914296378612122,1.4993275585697279,-50.0,-1050.0
decay,fixed,-1,-11,q95,381,1699,0.05173387669617125,0.8409683992548356,-50.0,-1050.0
decay,fixed,-1,-11,q99,126,1699,0.012985216962737845,0.24227355720401222,-50.0,-1050.0
decay,fixed,-1,-10,15_6,276,1699,0.03322766675357704,0.5783768650115169,-50.0,-950.0
decay,fixed,-1,-10,20_0,29,1699,0.002566418442422431,0.05729665942360133,-50.0,-950.0
decay,fixed,-1,-10,25_0,8,1699,0.00029564024536943984,0.007726871365037907,-50.0,-950.0
decay,fixed,-1,-10,b90,857,1699,0.13648544882945368,1.9575516685329155,-50.0,-950.0
decay,fixed,-1,-10,b95,591,1699,0.0729285414502695,1.1299993475093166,-50.0,-950.0
decay,fixed,-1,-10,b99,337,1699,0.02964306534218112,0.5044044815707914,-50.0,-950.0
decay,fixed,-1,-10,q90,550,1699,0.09076085287877067,1.375802716851254,-50.0,-950.0
decay,fixed,-1,-10,q95,337,1699,0.046957003198776395,0.7683659917987503,-50.0,-950.0
decay,fixed,-1,-10,q99,118,1699,0.011270695543909953,0.21340096749261775,-50.0,-950.0
decay,fixed,-1,-9,15_6,266,1699,0.032193086327994856,0.5645944917323381,-50.0,-850.0
decay,fixed,-1,-9,20_0,35,1699,0.0028963335182053875,0.06459270097019913,-50.0,-850.0
decay,fixed,-1,-9,25_0,8,1699,0.0004110967396089876,0.010726881523553364,-50.0,-850.0
decay,fixed,-1,-9,b90,824,1699,0.12946033992179348,1.8601064416814177,-50.0,-850.0
decay,fixed,-1,-9,b95,546,1699,0.06967225553145377,1.0857341268068106,-50.0,-850.0
decay,fixed,-1,-9,b99,334,1699,0.029281301391188137,0.5031959689265058,-50.0,-850.0
decay,fixed,-1,-9,q90,512,1699,0.08661367894577816,1.3177042267544017,-50.0,-850.0
decay,fixed,-1,-9,q95,334,1699,0.04526340251569465,0.7460096241328453,-50.0,-850.0
decay,fixed,-1,-9,q99,135,1699,0.012376242849050324,0.23435433948141324,-50.0,-850.0
decay,fixed,-1,-8,15_6,285,1699,0.03392631472693129,0.6001001817498098,-50.0,-750.0
decay,fixed,-1,-8,20_0,54,1699,0.004024831353959893,0.0892426552999185,-50.0,-750.0
decay,fixed,-1,-8,25_0,8,1699,0.000534856662687613,0.014199986874300496,-50.0,-750.0
decay,fixed,-1,-8,b90,819,1699,0.13494538714795387,1.9407521517946278,-50.0,-750.0
decay,fixed,-1,-8,b95,561,1699,0.0735909481702079,1.1488426038020432,-50.0,-750.0
decay,fixed,-1,-8,b99,339,1699,0.03237369061803137,0.5578671086579275,-50.0,-750.0
decay,fixed,-1,-8,q90,525,1699,0.08958096403825777,1.3669967199059567,-50.0,-750.0
decay,fixed,-1,-8,q95,339,1699,0.049184964922881116,0.8106051547425427,-50.0,-750.0
decay,fixed,-1,-8,q99,145,1699,0.014701137728570814,0.2798121651792564,-50.0,-750.0
decay,fixed,-1,-7,15_6,312,1699,0.04084462973334447,0.7272648215952638,-50.0,-650.0
decay,fixed,-1,-7,20_0,65,1699,0.006113801391013176,0.1364870212362453,-50.0,-650.0
decay,fixed,-1,-7,25_0,13,1699,0.0007613701985773095,0.02049018257634541,-50.0,-650.0
decay,fixed,-1,-7,b90,833,1699,0.1496081239298875,2.178217593360144,-50.0,-650.0
decay,fixed,-1,-7,b95,592,1699,0.0861630671297519,1.3581433042007236,-50.0,-650.0
decay,fixed,-1,-7,b99,376,1699,0.03849259314561141,0.6699260272897802,-50.0,-650.0
decay,fixed,-1,-7,q90,564,1699,0.10448855466295508,1.608829905520308,-50.0,-650.0
decay,fixed,-1,-7,q95,376,1699,0.0584601443372424,0.9725719930306116,-50.0,-650.0
decay,fixed,-1,-7,q99,163,1699,0.018142777040070796,0.3497422617029463,-50.0,-650.0
decay,fixed,-1,-6,15_6,358,1699,0.05170078607308126,0.9268538725787986,-50.0,-550.0
decay,fixed,-1,-6,20_0,75,1699,0.007627979331407428,0.17318135903811335,-50.0,-550.0
decay,fixed,-1,-6,25_0,16,1699,0.0013956508420202851,0.03793151165088389,-50.0,-550.0
decay,fixed,-1,-6,b90,861,1699,0.17220232770845556,2.5364191917487844,-50.0,-550.0
decay,fixed,-1,-6,b95,654,1699,0.10436980932140026,1.654128249061905,-50.0,-550.0
decay,fixed,-1,-6,b99,437,1699,0.0476021253452446,0.8354849696899077,-50.0,-550.0
decay,fixed,-1,-6,q90,620,1699,0.12457908874176388,1.9300474851708125,-50.0,-550.0
decay,fixed,-1,-6,q95,437,1699,0.07224634424891012,1.208449288780434,-50.0,-550.0
decay,fixed,-1,-6,q99,181,1699,0.02224800364060488,0.43463473918960227,-50.0,-550.0
decay,fixed,-1,-5,15_6,408,1699,0.06484519399251087,1.159326145190961,-50.0,-450.0
decay,fixed,-1,-5,20_0,85,1699,0.008502225773074279,0.19342671554742086,-50.0,-450.0
decay,fixed,-1,-5,25_0,19,1699,0.0017458633525560701,0.04742573077329604,-50.0,-450.0
decay,fixed,-1,-5,b90,921,1699,0.19740464126247337,2.925701211362799,-50.0,-450.0
decay,fixed,-1,-5,b95,703,1699,0.123673821105564,1.9671289585396958,-50.0,-450.0
decay,fixed,-1,-5,b99,472,1699,0.058692560723273536,1.025953791461712,-50.0,-450.0
decay,fixed,-1,-5,q90,675,1699,0.14637049128453095,2.2787340691902638,-50.0,-450.0
decay,fixed,-1,-5,q95,472,1699,0.08835764795187821,1.476068053603952,-50.0,-450.0
decay,fixed,-1,-5,q99,214,1699,0.02639927944366515,0.513590022921296,-50.0,-450.0
decay,fixed,-1,-4,15_6,440,1699,0.07115940318984498,1.2681979641289571,-50.0,-350.0
decay,fixed,-1,-4,20_0,87,1699,0.00835132333119072,0.18825140203890034,-50.0,-350.0
decay,fixed,-1,-4,25_0,15,1699,0.0013011858943941092,0.035280256468255,-50.0,-350.0
decay,fixed,-1,-4,b90,967,1699,0.2115510754605001,3.1362748767372652,-50.0,-350.0
decay,fixed,-1,-4,b95,763,1699,0.1347001933230386,2.1329732438124163,-50.0,-350.0
decay,fixed,-1,-4,b99,519,1699,0.06680357110835135,1.154878818477671,-50.0,-350.0
decay,fixed,-1,-4,q90,732,1699,0.16010711283235843,2.4789197477929683,-50.0,-350.0
decay,fixed,-1,-4,q95,519,1699,0.09778182488349636,1.6228526528457072,-50.0,-350.0
decay,fixed,-1,-4,q99,252,1699,0.03030283505035933,0.5789577802863721,-50.0,-350.0
decay,fixed,-1,-3,15_6,458,1699,0.06462303292344963,1.1430654999820697,-50.0,-250.0
decay,fixed,-1,-3,20_0,88,1699,0.007031542377046965,0.1549488377955389,-50.0,-250.0
decay,fixed,-1,-3,25_0,12,1699,0.0007399147409542021,0.0198860375055851,-50.0,-250.0
decay,fixed,-1,-3,b90,1012,1699,0.20291915124302315,2.9752204878537323,-50.0,-250.0
decay,fixed,-1,-3,b95,779,1699,0.12764432430622882,1.9952801641395232,-50.0,-250.0
decay,fixed,-1,-3,b99,541,1699,0.061327415930171714,1.0433436619274579,-50.0,-250.0
decay,fixed,-1,-3,q90,744,1699,0.15204654728445063,2.329248871222298,-50.0,-250.0
decay,fixed,-1,-3,q95,541,1699,0.08986601512668063,1.4741254807167075,-50.0,-250.0
decay,fixed,-1,-3,q99,238,1699,0.027167496598373028,0.5072468418744941,-50.0,-250.0
decay,fixed,-1,-2,15_6,424,1699,0.05080150102591009,0.8831143988869141,-50.0,-150.0
decay,fixed,-1,-2,20_0,63,1699,0.0041183738008652195,0.08998529020162926,-50.0,-150.0
decay,fixed,-1,-2,25_0,4,1699,0.00020546042496980024,0.0057270467652776194,-50.0,-150.0
decay,fixed,-1,-2,b90,1016,1699,0.1724873726676675,2.482175230401287,-50.0,-150.0
decay,fixed,-1,-2,b95,750,1699,0.104779296928568,1.6052441983827173,-50.0,-150.0
decay,fixed,-1,-2,b99,497,1699,0.04693715256884272,0.7742374207082034,-50.0,-150.0
decay,fixed,-1,-2,q90,713,1699,0.12575374432643946,1.8930207323930544,-50.0,-150.0
decay,fixed,-1,-2,q95,497,1699,0.07193582785843594,1.149922081055873,-50.0,-150.0
decay,fixed,-1,-2,q99,194,1699,0.019951868556308358,0.3570844777517012,-50.0,-150.0
decay,fixed,-1,-1,15_6,448,1699,0.04918607527058641,0.851434387986389,-50.0,-50.0
decay,fixed,-1,-1,20_0,67,1699,0.0038392357552890152,0.08227349508521757,-50.0,-50.0
decay,fixed,-1,-1,25_0,3,1699,9.365083121704664e-05,0.0024326192292816315,-50.0,-50.0
decay,fixed,-1,-1,b90,1072,1699,0.17581057293071672,2.5146236891847282,-50.0,-50.0
decay,fixed,-1,-1,b95,779,1699,0.1003417817042946,1.5283223341048244,-50.0,-50.0
decay,fixed,-1,-1,b99,516,1699,0.042120399175243343,0.688904735607585,-50.0,-50.0
decay,fixed,-1,-1,q90,741,1699,0.12233589606954055,1.8314625688805457,-50.0,-50.0
decay,fixed,-1,-1,q95,516,1699,0.06743136806482276,1.0670884093900692,-50.0,-50.0
decay,fixed,-1,-1,q99,199,1699,0.017030552552303704,0.3031739633762933,-50.0,-50.0
decay,fixed,-1,0,15_6,612,1699,0.09290267468255792,1.6127178307612526,-50.0,50.0
decay,fixed,-1,0,20_0,109,1699,0.006796227695519155,0.14513303264892938,-50.0,50.0
decay,fixed,-1,0,25_0,2,1699,7.28652601077557e-05,0.0018758244872195747,-50.0,50.0
decay,fixed,-1,0,b90,1247,1699,0.25512379105250227,3.7737288784927796,-50.0,50.0
decay,fixed,-1,0,b95,983,1699,0.14987040985250005,2.3688157655848454,-50.0,50.0
decay,fixed,-1,0,b99,676,1699,0.06508367753396464,1.1052075056702964,-50.0,50.0
decay,fixed,-1,0,q90,938,1699,0.18109913616705867,2.8116367479215314,-50.0,50.0
decay,fixed,-1,0,q95,676,1699,0.1026786535908608,1.6892777139271618,-50.0,50.0
decay,fixed,-1,0,q99,285,1699,0.024722658422466567,0.45841881045375465,-50.0,50.0
decay,fixed,-1,1,15_6,753,1699,0.16200406500356948,2.8665388374366434,-50.0,150.0
decay,fixed,-1,1,20_0,205,1699,0.01816013424359984,0.3881742218731958,-50.0,150.0
decay,fixed,-1,1,25_0,10,1699,0.0002630781087382746,0.0067385604379998215,-50.0,150.0
decay,fixed,-1,1,b90,1353,1699,0.3648674161895451,5.576821727323932,-50.0,150.0
decay,fixed,-1,1,b95,1136,1699,0.23855178711730546,3.8880328460353653,-50.0,150.0
decay,fixed,-1,1,b99,840,1699,0.1171167012945336,2.0614336888210936,-50.0,150.0
decay,fixed,-1,1,q90,1099,1699,0.27972466124432516,4.471508854414879,-50.0,150.0
decay,fixed,-1,1,q95,840,1699,0.17399156913952135,2.9590615913431355,-50.0,150.0
decay,fixed,-1,1,q99,420,1699,0.05207754584634977,0.9984829201383887,-50.0,150.0
decay,fixed,-1,2,15_6,826,1699,0.20825185846556846,3.737573245822741,-50.0,250.0
decay,fixed,-1,2,20_0,265,1699,0.03163648762432446,0.6800303703579957,-50.0,250.0
decay,fixed,-1,2,25_0,18,1699,0.0008768696397346373,0.022685256426687613,-50.0,250.0
decay,fixed,-1,2,b90,1402,1699,0.4346020944255017,6.743714008356898,-50.0,250.0
decay,fixed,-1,2,b95,1208,1699,0.29824270814431386,4.936915349674031,-50.0,250.0
decay,fixed,-1,2,b99,921,1699,0.15882918884053596,2.841896311237685,-50.0,250.0
decay,fixed,-1,2,q90,1181,1699,0.34486610678962243,5.591872632612535,-50.0,250.0
decay,fixed,-1,2,q95,921,1699,0.2249920439288229,3.885872446287543,-50.0,250.0
decay,fixed,-1,2,q99,509,1699,0.08068897626919957,1.5645060000815794,-50.0,250.0
decay,fixed,-1,3,15_6,814,1699,0.2243272196762889,4.045955376813011,-50.0,350.0
decay,fixed,-1,3,20_0,282,1699,0.03787420738428204,0.8136729113009767,-50.0,350.0
decay,fixed,-1,3,25_0,17,1699,0.0010422748366102257,0.026898455171396586,-50.0,350.0
decay,fixed,-1,3,b90,1407,1699,0.4597536848375581,7.124066720154684,-50.0,350.0
decay,fixed,-1,3,b95,1220,1699,0.32294665758051994,5.320423759563233,-50.0,350.0
decay,fixed,-1,3,b99,955,1699,0.17454493511897876,3.1187496549038025,-50.0,350.0
decay,fixed,-1,3,q90,1191,1699,0.3722535902348289,6.00480763568048,-50.0,350.0
decay,fixed,-1,3,q95,955,1699,0.24447006488123377,4.211708563083622,-50.0,350.0
decay,fixed,-1,3,q99,545,1699,0.09254513588489274,1.7886914216953762,-50.0,350.0
decay,fixed,-1,4,15_6,763,1699,0.21168665692513958,3.810192677594207,-50.0,450.0
decay,fixed,-1,4,20_0,245,1699,0.03391155945671884,0.7247824084923286,-50.0,450.0
decay,fixed,-1,4,25_0,10,1699,0.000434922651564025,0.011188576041057392,-50.0,450.0
decay,fixed,-1,4,b90,1401,1699,0.45512711311908,6.951756216192963,-50.0,450.0
decay,fixed,-1,4,b95,1209,1699,0.31405086467863175,5.114053982626983,-50.0,450.0
decay,fixed,-1,4,b99,926,1699,0.16765438156072207,2.962434434481301,-50.0,450.0
decay,fixed,-1,4,q90,1173,1699,0.3623914385668653,5.776974203243797,-50.0,450.0
decay,fixed,-1,4,q95,926,1699,0.23698999005241184,4.034944296681601,-50.0,450.0
decay,fixed,-1,4,q99,512,1699,0.0850070465265275,1.6312744707060691,-50.0,450.0
decay,fixed,-1,5,15_6,683,1699,0.18745165156574933,3.3500022127230307,-50.0,550.0
decay,fixed,-1,5,20_0,195,1699,0.02528381198609826,0.5374438066232273,-50.0,550.0
decay,fixed,-1,5,25_0,5,1699,0.00012681207729912022,0.0032147328244429107,-50.0,550.0
decay,fixed,-1,5,b90,1370,1699,0.4248930124880967,6.37137946019295,-50.0,550.0
decay,fixed,-1,5,b95,1150,1699,0.28847849648607343,4.619908263465343,-50.0,550.0
decay,fixed,-1,5,b99,870,1699,0.14776670543315268,2.5703009897957605,-50.0,550.0
decay,fixed,-1,5,q90,1121,1699,0.3346422077952093,5.247483848413298,-50.0,550.0
decay,fixed,-1,5,q95,870,1699,0.21635792237788337,3.622418980524325,-50.0,550.0
decay,fixed,-1,5,q99,432,1699,0.06884334316552462,1.307745719842204,-50.0,550.0
decay,fixed,-1,6,15_6,621,1699,0.15972975944091208,2.8215893067846816,-50.0,650.0
decay,fixed,-1,6,20_0,131,1699,0.01663842083832423,0.35219785455631747,-50.0,650.0
decay,fixed,-1,6,25_0,2,1699,5.3199528288108324e-05,0.0013630899946228284,-50.0,650.0
decay,fixed,-1,6,b90,1325,1699,0.3903294538849128,5.705607751013049,-50.0,650.0
decay,fixed,-1,6,b95,1105,1699,0.25595944502653145,3.99434108646286,-50.0,650.0
decay,fixed,-1,6,b99,819,1699,0.122530118866676,2.081605381723317,-50.0,650.0
decay,fixed,-1,6,q90,1070,1699,0.30040890399809056,4.592824598304986,-50.0,650.0
decay,fixed,-1,6,q95,819,1699,0.18456242828963215,3.020872072501165,-50.0,650.0
decay,fixed,-1,6,q99,372,1699,0.054223632613010185,1.0047442793714532,-50.0,650.0
decay,fixed,-1,7,15_6,550,1699,0.1274807869102192,2.229549448561247,-50.0,750.0
decay,fixed,-1,7,20_0,91,1699,0.009754077564560298,0.20528312684249547,-50.0,750.0
decay,fixed,-1,7,25_0,3,1699,0.00011812553084874132,0.003116370851504373,-50.0,750.0
decay,fixed,-1,7,b90,1282,1699,0.3517422494831608,4.983716038535108,-50.0,750.0
decay,fixed,-1,7,b95,1036,1699,0.2204324527713786,3.3400672899755506,-50.0,750.0
decay,fixed,-1,7,b99,743,1699,0.09772531413834132,1.607804097400848,-50.0,750.0
decay,fixed,-1,7,q90,1006,1699,0.263458516123337,3.9127204548872427,-50.0,750.0
decay,fixed,-1,7,q95,743,1699,0.15249021576358496,2.4250044624167506,-50.0,750.0
decay,fixed,-1,7,q99,298,1699,0.03939124862239558,0.7077181495144688,-50.0,750.0
decay,fixed,-1,8,15_6,479,1699,0.10196203329704215,1.7629848106040067,-50.0,850.0
decay,fixed,-1,8,20_0,59,1699,0.005279054070353761,0.10988806575135647,-50.0,850.0
decay,fixed,-1,8,25_0,2,1699,7.254609414566709e-05,0.0019474745230793078,-50.0,850.0
decay,fixed,-1,8,b90,1242,1699,0.3121426330693471,4.284688406248734,-50.0,850.0
decay,fixed,-1,8,b95,993,1699,0.1871287814767836,2.7459334330243954,-50.0,850.0
decay,fixed,-1,8,b99,672,1699,0.0783002125571789,1.24401808247038,-50.0,850.0
decay,fixed,-1,8,q90,942,1699,0.22749140331754417,3.26884188337687,-50.0,850.0
decay,fixed,-1,8,q95,672,1699,0.12506828418960428,1.9233402890528213,-50.0,850.0
decay,fixed,-1,8,q99,226,1699,0.028189846010665043,0.48615318044342265,-50.0,850.0
decay,fixed,-1,9,15_6,434,1699,0.08164311363850874,1.3978977801943382,-50.0,950.0
decay,fixed,-1,9,20_0,39,1699,0.0024814087619919032,0.05177503639054686,-50.0,950.0
decay,fixed,-1,9,b90,1230,1699,0.2776906870077492,3.703830358231851,-50.0,950.0
decay,fixed,-1,9,b95,938,1699,0.1600027150224609,2.2851714339165263,-50.0,950.0
decay,fixed,-1,9,b99,615,1699,0.06379415206055983,0.974725656466193,-50.0,950.0
decay,fixed,-1,9,q90,890,1699,0.19546269393507193,2.740260549858634,-50.0,950.0
decay,fixed,-1,9,q95,615,1699,0.10530045780619579,1.5693283358106276,-50.0,950.0
decay,fixed,-1,9,q99,188,1699,0.020138651787629826,0.3330116353974985,-50.0,950.0
decay,fixed,-1,10,15_6,393,1699,0.06317081556299663,1.0754364743511202,-50.0,1050.0
decay,fixed,-1,10,20_0,25,1699,0.001190011716790987,0.025031118983337534,-50.0,1050.0
decay,fixed,-1,10,b90,1201,1699,0.25250140459837256,3.2606503972526326,-50.0,1050.0
decay,fixed,-1,10,b95,909,1699,0.140216599411911,1.9218229984371207,-50.0,1050.0
decay,fixed,-1,10,b99,566,1699,0.052666086173284575,0.7784022775275928,-50.0,1050.0
decay,fixed,-1,10,q90,858,1699,0.17363773804373261,2.344041567064467,-50.0,1050.0
decay,fixed,-1,10,q95,566,1699,0.08855049055962069,1.270704899370466,-50.0,1050.0
decay,fixed,-1,10,q99,164,1699,0.015727815069552408,0.254503574039982,-50.0,1050.0
decay,fixed,-1,11,15_6,108,1699,0.0018825201601834845,0.03152588693778999,-50.0,1150.0
decay,fixed,-1,11,20_0,1,1699,9.648877353119966e-06,0.00019369398754259264,-50.0,1150.0
decay,fixed,-1,11,b90,427,1699,0.007342111798126217,0.09705159630137458,-50.0,1150.0
decay,fixed,-1,11,b95,242,1699,0.0038621032161493024,0.05513876328565797,-50.0,1150.0
decay,fixed,-1,11,b99,125,1699,0.00154925660997119,0.023134671942531524,-50.0,1150.0
decay,fixed,-1,11,q90,225,1699,0.004731833383322166,0.06657532697092425,-50.0,1150.0
decay,fixed,-1,11,q95,125,1699,0.002577013499753118,0.03813171890140444,-50.0,1150.0
decay,fixed,-1,11,q99,15,1699,0.00028386867118777945,0.0044935428406409576,-50.0,1150.0
decay,fixed,0,-12,15_6,51,1699,0.0013865923563065375,0.023677514680203904,50.0,-1150.0
decay,fixed,0,-12,20_0,4,1699,0.00016443973918959205,0.00355764434285913,50.0,-1150.0
decay,fixed,0,-12,b90,266,1699,0.004934028568818981,0.07015280539406848,50.0,-1150.0
decay,fixed,0,-12,b95,144,1699,0.002425113024703019,0.03768279390656347,50.0,-1150.0
decay,fixed,0,-12,b99,76,1699,0.0009636464436910328,0.01645695880139702,50.0,-1150.0
decay,fixed,0,-12,q90,137,1699,0.0030510953194435725,0.04639266311550518,50.0,-1150.0
decay,fixed,0,-12,q95,76,1699,0.001562798664897491,0.025552299640907862,50.0,-1150.0
decay,fixed,0,-12,q99,14,1699,0.00037495938498308855,0.007313683826677485,50.0,-1150.0
decay,fixed,0,-11,15_6,279,1699,0.03717184535509286,0.647161679642738,50.0,-1050.0
decay,fixed,0,-11,20_0,36,1699,0.0032370737392375224,0.07217553744243917,50.0,-1050.0
decay,fixed,0,-11,25_0,8,1699,0.00031416432612111576,0.008325282745660748,50.0,-1050.0
decay,fixed,0,-11,b90,889,1699,0.14324973667801255,2.0697666709571716,50.0,-1050.0
decay,fixed,0,-11,b95,609,1699,0.07847268817308713,1.2223438829651305,50.0,-1050.0
decay,fixed,0,-11,b99,369,1699,0.03161771538467907,0.544167783294434,50.0,-1050.0
decay,fixed,0,-11,q90,577,1699,0.09653010291357295,1.4711560039576914,50.0,-1050.0
decay,fixed,0,-11,q95,369,1699,0.049648793894932576,0.8194941096072516,50.0,-1050.0
